DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
388403890,,Forschungsgemeinschaft Musikinstrumente e.V.,Research Community for Musical Instruments,Brunnenstraße,31,,65191,Wiesbaden,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory","Musik, Musikwissenschaft","Music, Musicology","Musik, Musikwissenschaft allgemein","Music, Musicology (General)",www.musikinstrumente.org,http://www.gerit.org/de/institutiondetail/388403890
388404636,,Forschungsvereinigung Porenbetonindustrie e.V.,Research Association for the Aerated Concrete Industry,Kochstraße,6-7,,10969,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,www.bv-porenbeton.de,http://www.gerit.org/de/institutiondetail/388404636
388468434,,Forschungsgemeinschaft Intralogistik / Fördertechnik und Logistiksysteme (IFL) e.V.,Research Community for Intralogistics / Conveying and Logistics Systems (IFL),Lyoner Straße,18,,60528,Frankfurt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Logistik,Logistics,ifl-forschung.de/,http://www.gerit.org/de/institutiondetail/388468434
388471550,,Forschungsgemeinschaft Kalk und Mörtel e.V.,Research Community for Limestone and Mortar,Annastraße,67-71,,50968,Köln,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Materialwissenschaft,Materials Science,www.fg-kalk-moertel.de/,http://www.gerit.org/de/institutiondetail/388471550
388475298,,Forschungsgemeinschaft Technik und Glas e.V.,Research Community for Technology and Glass,Bronnbach,28,,97877,Wertheim,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Materialwissenschaft,Materials Science,www.f-t-g.org/,http://www.gerit.org/de/institutiondetail/388475298
388476986,,FQS Forschungsgemeinschaft Qualität e.V.,FQS Research Community for Quality,August-Schanz-Straße,21A,,60433,Frankfurt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Ingenieurwissenschaften allgemein,Engineering (General),Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik),"Interdisciplinary Studies (Engineering Focus, excl. Mechatronics)",www.dgq.de/corporate/fqs/,http://www.gerit.org/de/institutiondetail/388476986
388482596,,Forschungsgemeinschaft Transportbeton e.V.,Research Community for Ready-Mix Concrete,Kochstraße,6-7,,10969,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,www.transportbeton.org/,http://www.gerit.org/de/institutiondetail/388482596
388483209,,Forschungsgemeinschaft Ultrapräzisionstechnik e.V.,research association Ultraprecision Technology,Steinbachstraße,17,,52074,Aachen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Maschinenbau allgemein,Mechanical Engineering (General),www.fg-ultra.de/,http://www.gerit.org/de/institutiondetail/388483209
388485907,https://ror.org/05spgjn72,Deutsche Vereinigung für Verbrennungsforschung e.V.,German Association for Combustion Research,Leimkugelstraße,10,,45141,Essen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Chemieingenieurwesen/Chemietechnik,Industrial Chemistry / Chemical Engineering,www.dvv.uni-duisburg-essen.de/,http://www.gerit.org/de/institutiondetail/388485907
388492249,,Europäische Forschungsgemeinschaft Reinigungs- und Hygienetechnologie e.V.,European Cleaning and Hygiene Technology Research Association (FRT),Campus Fichtenhain,11,,47807,Krefeld,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Hygiene und Mikrobiologie,Hygiene and Microbiology,frt.de,http://www.gerit.org/de/institutiondetail/388492249
388492925,,Forschungsvereinigung Stahlanwendung e.V. (FOSTA),Research Association for Steel Applications (FOSTA),Sohnstraße,65,,40237,Düsseldorf,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Materialwissenschaft,Materials Science,www.stahl-online.de/index.php/ueber-uns/fosta/,http://www.gerit.org/de/institutiondetail/388492925
388494820,,Forschungsvereinigung der Arzneimittel-Hersteller e.V. (FAH),Research Association of Pharmaceutical Manufacturers (FAH),Bürgerstraße,12,,53173,Bonn,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Pharmazie,Pharmacy,Pharmazie allgemein,Pharmacy (General),www.fah-bonn.de/site/index.php,http://www.gerit.org/de/institutiondetail/388494820
388500869,,Deutsches Asphaltinstitut e.V. (DAI),German Asphalt Institute (DAI),Schieffelingsweg,6,,53123,Bonn,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,www.asphalt.de/site/startseite/deutsches_asphaltinstitut/aufgaben/,http://www.gerit.org/de/institutiondetail/388500869
388503973,https://ror.org/04jt5e503,Forschungsvereinigung Automobiltechnik (FAT),Research Association of Automotive Technology,Behrenstraße,35,,10117,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Verkehrswirtschaft,Transport Economics,www.vda.de/de/verband/fachabteilungen/fat,http://www.gerit.org/de/institutiondetail/388503973
388510744,https://ror.org/00ke1nc44,Deutscher Beton- und Bautechnik-Verein e.V.,German Concrete and Construction Technology Association,Kurfürstenstraße,129,,10785,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,www.betonverein.de,http://www.gerit.org/de/institutiondetail/388510744
388511078,,Forschungsvereinigung der deutschen Beton- und Fertigteilindustrie e.V.,Research Association of the German Concrete and Prefabrication Industry,Schloßallee,10,,53179,Bonn,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,forschung-betonfertigteile.de/,http://www.gerit.org/de/institutiondetail/388511078
388511621,,FDBI - Forschungsgemeinschaft Deutsche Braunkohlen-Industrie e.V.,FDBI - Research Community of the German Lignite Industry,Max-Planck-Straße,37,,50858,Köln,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,"Bergbau, Hüttenwesen","Mining, Metallurgy",Bergbau und mineralische Rohstoffwirtschaft,Mining and Mineral Raw Material Management,www.fdbi.org,http://www.gerit.org/de/institutiondetail/388511621
388543775,,Forschungs-Gesellschaft Verfahrens-Technik e.V.,Research Society for Process Engineering,Theodor-Heuss-Allee,25,,60486,Frankfurt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Verfahrenstechnik,Process Engineering,www.gvt.org/,http://www.gerit.org/de/institutiondetail/388543775
388549228,,"Deutscher Forschungsverbund Verpackungs-, Entsorgungs- und Umwelttechnik e.V., Hamburg","German Research Network for Packaging, Disposal and Environmental Technology Hamburg",Giselherstraße,34,,44319,Dortmund,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Umwelttechnik (einschl. Recycling),Environmental Engineering (incl. Recycling),idh.vvl-ev.de/,http://www.gerit.org/de/institutiondetail/388549228
388551171,,VGB-Forschungsstiftung,VGB Research Foundation,Deilbachtal,173,,45257,Essen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Ingenieurwissenschaften allgemein,Engineering (General),Regenerative Energien,Renewable Energies,www.vgb.org/vgb_forschungsstiftung.html,http://www.gerit.org/de/institutiondetail/388551171
388553182,,Forschungsvereinigung Werkstoffe aus nachwachsenden Rohstoffen e.V.,Research Association for Materials from Renewable Resources,Breitscheidstraße,97,,07407,Rudolstadt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Werkstofftechnik,Materials Engineering,www.wnr-forschung.de/startseite.htm,http://www.gerit.org/de/institutiondetail/388553182
388554767,,Kuratorium für Forschung und Technik der Zellstoff- und Papierindustrie im VDP e. V.,VDP Board of Research and Technology of the Pulp and Paper Industry,Adenauerallee,55,,53113,Bonn,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Umwelttechnik (einschl. Recycling),Environmental Engineering (incl. Recycling),www.vdp-online.de/verband/ausschuesse/kuratorium-fuer-forschung-und-technik.html,http://www.gerit.org/de/institutiondetail/388554767
388555354,https://ror.org/01z3jep38,Verein Deutscher Zementwerke e.V.,Association of German Cement Works,Tannenstraße,2,,40476,Düsseldorf,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Bauingenieurwesen,Civil Engineering,Baustofftechnik,Building Material Technology,www.vdz-online.de/,http://www.gerit.org/de/institutiondetail/388555354
388600785,,Endokrinologikum Berlin,Berlin Endocrinology Centre,Friedrichstraße,76,,10117,Berlin,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Gynäkologie,Gynaecology,www.endokrinologikum.com/endokrinologikum,http://www.gerit.org/de/institutiondetail/388600785
388658576,https://ror.org/013z6ae41,Deutsche Krebsgesellschaft e.V.,German Cancer Society,Kuno-Fischer-Straße,8,,14057,Berlin,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Klinische Krebsforschung und molekulare Tumorforschung,Clinical Cancer Research and Molecular Tumour Research,www.krebsgesellschaft.de/,http://www.gerit.org/de/institutiondetail/388658576
388676024,,Europäische Forschungsgesellschaft Dünne Schichten e.V.,European Society of Thin Films,Gostritzer Straße,63,,01217,Dresden,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Mathematik, Naturwissenschaften allgemein","Mathematics, Natural Sciences (General)",Interdisziplinäre Studien (Schwerpunkt Naturwissenschaft),Interdisciplinary Studies (Natural Science),www.efds.org/de/,http://www.gerit.org/de/institutiondetail/388676024
388679513,,Forschungsvereinigung Räumliche Elektronische Baugruppen 3-D MID e.V.,Research Association for Spatial Electronic Assemblies 3-D MID,Egerlandstraße,7-9,,91058,Erlangen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Allgemeine Elektrotechnik,General Electrical Engineering,www.3d-mid.de,http://www.gerit.org/de/institutiondetail/388679513
388682068,https://ror.org/00hbteh17,Forschungsvereinigung Elektrotechnik beim ZVEI e.V.,Research Association for Electrical Engineering at ZVEI,Lyoner Straße,9,,60528,Frankfurt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Allgemeine Elektrotechnik,General Electrical Engineering,www.fv-elektrotechnik.de,http://www.gerit.org/de/institutiondetail/388682068
389061791,,Stiftung Neue Verantwortung (SNV) e.V.,Stiftung Neue Verantwortung (SNV) e.V.,Berliner Freiheit,2,,10785,Berlin,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory",Bildende Kunst,Fine Arts,Neue Medien,New Media,www.stiftung-nv.de,http://www.gerit.org/de/institutiondetail/389061791
389370307,,Zentrum deutsche Sportgeschichte Berlin-Brandenburg e.V.,Centre for German Sports History Berlin-Brandenburg,Veteranenstraße,14,,10119,Berlin,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,Neuere und neueste Geschichte,Modern and Contemporary History,zentrum-deutsche-sportgeschichte.de,http://www.gerit.org/de/institutiondetail/389370307
389684390,,Munich Aerospace - Fakultät für Luft- und Raumfahrt e.V.,Munich Aerospace - Fakultät für Luft- und Raumfahrt e.V.,Willy-Messerschmitt-Straße,1,,82024,Taufkirchen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,"Verkehrstechnik, Nautik","Transport Engineering, Nautical Science",Luft- und Raumfahrttechnik,Aerospace Engineering,www.munich-aerospace.de,http://www.gerit.org/de/institutiondetail/389684390
390149277,https://ror.org/01a6wy980,Hugo Grotius gGmbH gemeinnützige Gesellschaft zur Förderung der Rechtswissenschaften,Hugo Grotius gGmbH non-profit society for the advancement of legal sciences,Joseph-Haydn-Straße,5,,28209,Bremen,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Rechtswissenschaften allgemein,Law (General),www.hugo-grotius.de,http://www.gerit.org/de/institutiondetail/390149277
390217239,,Zentrum für Internationale Bildungsvergleichsstudien (ZIB) e.V.,Centre for International Student Assessment (ZIB),Marsstraße,20-22,,80335,München,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Erziehungswissenschaften,Education,Empirische Bildungsforschung,Empirical Educational Research,zib.education/home.html,http://www.gerit.org/de/institutiondetail/390217239
390662930,,ISÖ - Institut für Sozialökologie gemeinnützige GmbH,ISÖ - Institute for Social Ecology (non-profit limited company),Ringstraße,8,,53721,Siegburg,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Ökologie,Ecology,www.isoe.org,http://www.gerit.org/de/institutiondetail/390662930
390724708,https://ror.org/04zerf618,European Forest Institute (EFI) - Standort Bonn,European Forest Institute (EFI),Platz der Vereinten Nationen,7,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Forstwissenschaft, Holzwirtschaft","Forestry, Wood Management","Forstwissenschaft, Holzwirtschaft allgemein","Forestry, Wood Management (General)",www.efi.int/bonn,http://www.gerit.org/de/institutiondetail/390724708
390773590,https://ror.org/031t5w623,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V. (DZHK),German Centre for Cardiovascular Research,Oudenarder Straße,16,,13347,Berlin,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Vorklinische Humanmedizin (einschl. Zahnmedizin),Pre-Clinical Medical Studies (incl. Dentistry),Physiologie,Physiology,dzhk.de,http://www.gerit.org/de/institutiondetail/390773590
390998498,,Institut für angewandte Narrationsforschung (IANA),Institute for Applied Narratology (IANA),Nobelstraße,10,,70569,Stuttgart,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geisteswissenschaften allgemein,Humanities (General),Medienwissenschaft,Media Studies,www.narrationsforschung.de,http://www.gerit.org/de/institutiondetail/390998498
391008849,https://ror.org/02fm9ey65,mainzed - Mainzer Zentrum für Digitalität in den Geistes- und Kulturwissenschaften,mainzed - Mainz Centre for Digitality in the Humanities and Cultural Sciences,Lucy-Hillebrandtstraße,2,,55128,Mainz,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geisteswissenschaften allgemein,Humanities (General),Interdisziplinäre Studien (Schwerpunkt Sprach- und Kulturwissenschaften),Interdisciplinary Studies (Linguistics and Cultural Studies),www.mainzed.org/de/,http://www.gerit.org/de/institutiondetail/391008849
391009643,,Humanities Data Centre (HDC),Humanities Data Centre (HDC),Am Faßberg,11,,37077,Göttingen,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory",Bildende Kunst,Fine Arts,Neue Medien,New Media,humanities-data-centre.de,http://www.gerit.org/de/institutiondetail/391009643
391349021,https://ror.org/02yr08r26,Climate Analytics gGmbH,Climate Analytics gGmbH,Ritterstraße,3,,10969,Berlin,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Geowissenschaften (ohne Geographie),Earth Sciences (excl. Geography),Meteorologie,Meteorology,climateanalytics.org,http://www.gerit.org/de/institutiondetail/391349021
391625956,,CURAC - Deutsche Gesellschaft für Computer- und Roboterassistierte Chirurgie e. V.,CURAC - German Society for Computer- and Robot-Assisted Surgery e. V.,Albstraße,45,,70597,Stuttgart,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Vorklinische Humanmedizin (einschl. Zahnmedizin),Pre-Clinical Medical Studies (incl. Dentistry),Medizinische Informatik (nur für Mediziner),Medical Informatics (for Medical Scientists),www.curac.org,http://www.gerit.org/de/institutiondetail/391625956
391972596,https://ror.org/00eefy724,Bundesamt für die Sicherheit der nuklearen Entsorgung (BASE),Federal Office for the Safety of Nuclear Waste Management (BASE),Wegelystraße,8,,10623,Berlin,,Bundesforschung,Federal research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Versorgungs-/Entsorgungstechnik,Supply and Waste Disposal Engineering,www.base.bund.de/DE/home/home_node.html,http://www.gerit.org/de/institutiondetail/391972596
391975602,,DEval - Deutsches Evaluierungsinstitut der Entwicklungszusammenarbeit gGmbH,DEval - German Institute for Development Evaluation,Fritz-Schäffer-Straße,26,,53113,Bonn,,Bundesforschung,Federal research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Soziologie,Sociology,www.deval.org,http://www.gerit.org/de/institutiondetail/391975602
391987862,,Deutsche Industrieforschungsgemeinschaft Konrad Zuse e.V.,German Industry Research Community Konrad Zuse e.V.,Invalidenstraße,34,,10115,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Produktions- und Fertigungstechnologie,Production and Manufacturing Engineering,www.zuse-gemeinschaft.de/,http://www.gerit.org/de/institutiondetail/391987862
392062966,,EURAMET e.V. - European Association of National Metrology Institutes,EURAMET e.V. - European Association of National Metrology Institutes,Bundesallee,100,,38116,Braunschweig,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,"Steuerungs-, Mess- und Regelungstechnik",Instrumentation and Control Engineering,www.euramet.org,http://www.gerit.org/de/institutiondetail/392062966
392108315,,Sekretariat des Rahmenübereinkommens der Vereinten Nationen zu Klimaänderung (UNFCCC),Secretariat of the United Nations Framework Convention on Climate Change (UNFCCC),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.unfccc.int,http://www.gerit.org/de/institutiondetail/392108315
392108521,,Sekretariat des Übereinkommens der Vereinten Nationen zur Bekämpfung der Wüstenbildung (UNCCD),UNITED NATIONS Convention to Combat Desertification UNCCD Secretariat,,,Postfach 260129,53153,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.unccd.int,http://www.gerit.org/de/institutiondetail/392108521
392108678,,Convention on the Conservation of Migratory Species of Wild Animals (CMS),Convention on the Conservation of Migratory Species of Wild Animals (CMS),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.cms.int,http://www.gerit.org/de/institutiondetail/392108678
392154389,,Sekretariat des Abkommens zur Erhaltung der europäischen Fledermauspopulation (EUROBATS),Agreement on the Conservation of Populations of European Bats Secretariat (EUROBATS),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.eurobats.org/,http://www.gerit.org/de/institutiondetail/392154389
392160816,,Sekretariat der Internationalen Strategie zur Katastrophenvorsorge der Vereinten Nationen – Büro Bonn (UNISDR),United Nations Office for Disaster Risk Reduction (UNISDR),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.unbonn.org/de/UNISDR,http://www.gerit.org/de/institutiondetail/392160816
392161953,,"Europäisches WHO-Zentrum für Umwelt und Gesundheit, Bonn (ECEH)",WHO European Centre for Environment and Health (ECEH),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,"www.euro.who.int/de/about-us/organization/office-locations/who-european-centre-for-environment-and-health-eceh,-bonn,-germany",http://www.gerit.org/de/institutiondetail/392161953
392163300,,Beratungsstelle der Welttourismusorganisation der Vereinten Nationen (UNWTO) für Tourismus und Biodiversität,United Nations World Tourism Organization (UNWTO) Consulting Unit on Tourism and Biodiversity,Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Tourismuswirtschaft,Tourism,www2.unwto.org/en,http://www.gerit.org/de/institutiondetail/392163300
392171306,,Plattform der Vereinten Nationen für raumfahrtgestützte Informationen für Katastrophenmanagement und Notfallmaßnahmen (UN-SPIDER),Space-based information for Disaster Management and Emergency Response (UN-SPIDER),Platz der Vereinten Nationen,1,,53113,Bonn,,Int. wiss. Org.,Int. scient. organ.,Ingenieurwissenschaften,Engineering,"Verkehrstechnik, Nautik","Transport Engineering, Nautical Science",Luft- und Raumfahrttechnik,Aerospace Engineering,www.un-spider.org,http://www.gerit.org/de/institutiondetail/392171306
392432723,,Forschungsinstitut für biologischen Landbau (FiBL) Deutschland e.V.,Research Institute for Organic Farming (FiBL) Germany e.V.,Kasseler Straße,1a,,60486,Frankfurt,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Landespflege, Umweltgestaltung","Landscape Management, Environmental Architecture",Landschaftsökologie,Landscape Ecology,www.fibl.org/de/deutschland/standort-de.html,http://www.gerit.org/de/institutiondetail/392432723
392433672,,Institut für Volkskunde der Deutschen des östlichen Europa (IVDE),Institute for Ethnology of the Germans in Eastern Europe (IVDE),Goethestraße,63,,79100,Freiburg,,Landesforschung,State research,Geisteswissenschaften,Humanities,Kulturwissenschaften i.e.S.,Cultural Studies (In the Narrower Sense),Volkskunde,Folklore Studies,www.jkibw.de,http://www.gerit.org/de/institutiondetail/392433672
392724464,,Sigmund-Neumann-Institute für Freiheits- und Demokratieforschung e.V.,Sigmund-Neumann-Institute for the research on Freedom and Democracy e.V.,Ludwig Richter Straße,,,01326,Dresden,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,Geschichte allgemein,History (General),www.sigmund-neumann-institut.de,http://www.gerit.org/de/institutiondetail/392724464
393435830,,ARENA2036 e.V.,ARENA2036 e.V.,Pfaffenwaldring,19,,70569,Stuttgart,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,"Verkehrstechnik, Nautik","Transport Engineering, Nautical Science",Verkehrsingenieurwesen,Transport Engineering,www.arena2036.de,http://www.gerit.org/de/institutiondetail/393435830
393537666,,Institut M.-Dominique Chenu,Institute M.-Dominique Chenu,Schwedter Straße,23,,10119,Berlin,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Philosophie,Philosophy,Philosophie allgemein,Philosophy (General),www.institut-chenu.eu,http://www.gerit.org/de/institutiondetail/393537666
394104772,https://ror.org/01ccttc97,Forschungsstelle für Energiewirtschaft (FfE) e. V.,Research Center for Energy Economics (FfE),Am Blütenanger,71,,80995,München,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Elektrische Energietechnik,Electrical Energy Engineering,www.ffe.de/,http://www.gerit.org/de/institutiondetail/394104772
394418902,,NAKO e. V.,German National Cohort (GNC),Am Taubenfeld,21/2,,69123,Heidelberg,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Epidemiologie,Epidemiology,nako.de/,http://www.gerit.org/de/institutiondetail/394418902
394449721,,Center for Digital Technology and Management (CDTM),Center for Digital Technology and Management (CDTM),Arcisstraße,21,,80333,München,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Softwaretechnologie,Software Technology,www.cdtm.de/,http://www.gerit.org/de/institutiondetail/394449721
394470063,https://ror.org/0585fsj26,Gauss Centre for Supercomputing (GCS),Gauss Centre for Supercomputing (GCS),Alexanderplatz,1,,10178,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Computer- und Kommunikationstechniken,Computer and Communications Technology,www.gauss-centre.eu/gauss-centre/EN/Home/home_node.html,http://www.gerit.org/de/institutiondetail/394470063
395191329,,Baltische Historische Kommission (BHK) e.V.,Baltic Historical Commission (BHK) e.V.,Koserstraße,20,,14195,Berlin,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,"Länder-, Landesgeschichte",Regional History,www.balt-hiko.de,http://www.gerit.org/de/institutiondetail/395191329
395443558,,Kommission für geschichtliche Landeskunde in Baden-Württemberg,Commission for Historical Regional Studies in Baden-Württemberg,Eugenstraße,7,,70182,Stuttgart,,Landesforschung,State research,Geisteswissenschaften,Humanities,Geschichte,History,"Länder-, Landesgeschichte",Regional History,www.kgl-bw.de/,http://www.gerit.org/de/institutiondetail/395443558
395456253,https://ror.org/05wbxb284,bifa Umweltinstitut GmbH,bifa Environmental Institute GmbH,Am Mittleren Moos,46,,86167,Augsburg,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Umwelttechnik (einschl. Recycling),Environmental Engineering (incl. Recycling),www.bifa.de,http://www.gerit.org/de/institutiondetail/395456253
395456946,,Frauenakademie München e.V. (FAM),Women’s Academy e.V. (FAM),Baaderstraße,3,,80469,München,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Soziologie,Sociology,www.frauenakademie.de,http://www.gerit.org/de/institutiondetail/395456946
